30
8	1 7 6 11 5 29 24 25 
8	2 8 7 6 0 24 25 26 
8	3 9 8 7 1 25 26 27 
8	4 10 9 8 2 26 27 28 
8	5 11 10 9 3 27 28 29 
8	0 6 11 10 4 28 29 24 
8	7 13 12 17 11 5 0 1 
8	8 14 13 12 6 0 1 2 
8	9 15 14 13 7 1 2 3 
8	10 16 15 14 8 2 3 4 
8	11 17 16 15 9 3 4 5 
8	6 12 17 16 10 4 5 0 
8	13 19 18 23 17 11 6 7 
8	14 20 19 18 12 6 7 8 
8	15 21 20 19 13 7 8 9 
8	16 22 21 20 14 8 9 10 
8	17 23 22 21 15 9 10 11 
8	12 18 23 22 16 10 11 6 
8	19 25 24 29 23 17 12 13 
8	20 26 25 24 18 12 13 14 
8	21 27 26 25 19 13 14 15 
8	22 28 27 26 20 14 15 16 
8	23 29 28 27 21 15 16 17 
8	18 24 29 28 22 16 17 12 
8	25 1 0 5 29 23 18 19 
8	26 2 1 0 24 18 19 20 
8	27 3 2 1 25 19 20 21 
8	28 4 3 2 26 20 21 22 
8	29 5 4 3 27 21 22 23 
8	24 0 5 4 28 22 23 18 
3	1 9 17 
4	2 10 0 9 
4	3 11 1 10 
4	4 12 2 11 
4	5 13 3 12 
4	6 14 4 13 
4	7 15 5 14 
4	8 16 6 15 
3	25 7 16 
4	0 1 17 18 
4	1 2 18 19 
4	2 3 19 20 
4	3 4 20 21 
4	4 5 21 22 
4	5 6 22 23 
4	6 7 23 24 
4	7 8 24 25 
3	18 9 0 
4	19 10 17 9 
4	20 11 18 10 
4	21 12 19 11 
4	22 13 20 12 
4	23 14 21 13 
4	24 15 22 14 
4	25 16 23 15 
3	8 24 16 
0 
0 
0 
0 

