36
8	1 7 6 11 5 35 30 31 
8	2 8 7 6 0 30 31 32 
8	3 9 8 7 1 31 32 33 
8	4 10 9 8 2 32 33 34 
8	5 11 10 9 3 33 34 35 
8	0 6 11 10 4 34 35 30 
8	7 13 12 17 11 5 0 1 
8	8 14 13 12 6 0 1 2 
8	9 15 14 13 7 1 2 3 
8	10 16 15 14 8 2 3 4 
8	11 17 16 15 9 3 4 5 
8	6 12 17 16 10 4 5 0 
8	13 19 18 23 17 11 6 7 
8	14 20 19 18 12 6 7 8 
8	15 21 20 19 13 7 8 9 
8	16 22 21 20 14 8 9 10 
8	17 23 22 21 15 9 10 11 
8	12 18 23 22 16 10 11 6 
8	19 25 24 29 23 17 12 13 
8	20 26 25 24 18 12 13 14 
8	21 27 26 25 19 13 14 15 
8	22 28 27 26 20 14 15 16 
8	23 29 28 27 21 15 16 17 
8	18 24 29 28 22 16 17 12 
8	25 31 30 35 29 23 18 19 
8	26 32 31 30 24 18 19 20 
8	27 33 32 31 25 19 20 21 
8	28 34 33 32 26 20 21 22 
8	29 35 34 33 27 21 22 23 
8	24 30 35 34 28 22 23 18 
8	31 1 0 5 35 29 24 25 
8	32 2 1 0 30 24 25 26 
8	33 3 2 1 31 25 26 27 
8	34 4 3 2 32 26 27 28 
8	35 5 4 3 33 27 28 29 
8	30 0 5 4 34 28 29 24 
3	1 5 9 
4	2 6 0 5 
4	3 7 1 6 
4	4 8 2 7 
3	13 3 8 
4	0 1 9 10 
4	1 2 10 11 
4	2 3 11 12 
4	3 4 12 13 
5	10 14 5 0 18 
6	11 15 6 9 5 14 
6	12 16 7 10 6 15 
6	13 17 8 11 7 16 
5	4 22 12 8 17 
4	9 10 18 19 
4	10 11 19 20 
4	11 12 20 21 
4	12 13 21 22 
5	19 23 14 9 27 
6	20 24 15 18 14 23 
6	21 25 16 19 15 24 
6	22 26 17 20 16 25 
5	13 31 21 17 26 
4	18 19 27 28 
4	19 20 28 29 
4	20 21 29 30 
4	21 22 30 31 
0 
0 
0 
0 
0 
0 
0 
0 
0 

