21
8	1 4 3 5 2 20 18 19 
8	2 5 4 3 0 18 19 20 
8	0 3 5 4 1 19 20 18 
8	4 7 6 8 5 2 0 1 
8	5 8 7 6 3 0 1 2 
8	3 6 8 7 4 1 2 0 
8	7 10 9 11 8 5 3 4 
8	8 11 10 9 6 3 4 5 
8	6 9 11 10 7 4 5 3 
8	10 13 12 14 11 8 6 7 
8	11 14 13 12 9 6 7 8 
8	9 12 14 13 10 7 8 6 
8	13 16 15 17 14 11 9 10 
8	14 17 16 15 12 9 10 11 
8	12 15 17 16 13 10 11 9 
8	16 19 18 20 17 14 12 13 
8	17 20 19 18 15 12 13 14 
8	15 18 20 19 16 13 14 12 
8	19 1 0 2 20 17 15 16 
8	20 2 1 0 18 15 16 17 
8	18 0 2 1 19 16 17 15 
3	1 4 7 
4	2 5 0 4 
4	3 6 1 5 
3	10 2 6 
4	0 1 7 8 
4	1 2 8 9 
4	2 3 9 10 
5	8 11 4 0 14 
6	9 12 5 7 4 11 
6	10 13 6 8 5 12 
5	3 17 9 6 13 
4	7 8 14 15 
4	8 9 15 16 
4	9 10 16 17 
3	15 11 7 
4	16 12 14 11 
4	17 13 15 12 
3	10 16 13 
0 
0 
0 

