24
10 	 1 2 3 4 5 6 7 8 9 10 
4 	0 20 11 12 
4 	0 11 12 13 
4 	0 12 13 14 
4 	0 13 14 15 
4 	0 14 15 16 
4 	0 15 16 17 
4 	0 16 17 18 
4 	0 17 18 19 
4 	0 18 19 20 
4 	0 19 20 11 
4 	 21 5 1 2 
4 	 21 1 2 3 
4 	 21 2 3 4 
4 	 21 3 4 5 
4 	 21 4 5 6 
4 	 21 5 6 7 
4 	 21 6 7 8 
4 	 21 7 8 9 
4 	 21 8 9 10 
4 	 21 9 10 1 
10 	 11 12 13 14 15 16 17 18 19 20 
0
0
6 	4 20 1 3 21 7
6 	5 21 2 0 22 4
6 	6 22 3 1 23 5
6 	7 23 0 2 20 6
6 	8 0 5 7 1 11
6 	9 1 6 4 2 8
6 	10 2 7 5 3 9
6 	11 3 4 6 0 10
6 	12 4 9 11 5 15
6 	13 5 10 8 6 12
6 	14 6 11 9 7 13
6 	15 7 8 10 4 14
6 	16 8 13 15 9 19
6 	17 9 14 12 10 16
6 	18 10 15 13 11 17
6 	19 11 12 14 8 18
6 	20 12 17 19 13 23
6 	21 13 18 16 14 20
6 	22 14 19 17 15 21
6 	23 15 16 18 12 22
6 	0 16 21 23 17 3
6 	1 17 22 20 18 0
6 	2 18 23 21 19 1
6 	3 19 20 22 16 2
