30
8	1 6 5 9 4 29 25 26 
8	2 7 6 5 0 25 26 27 
8	3 8 7 6 1 26 27 28 
8	4 9 8 7 2 27 28 29 
8	0 5 9 8 3 28 29 25 
8	6 11 10 14 9 4 0 1 
8	7 12 11 10 5 0 1 2 
8	8 13 12 11 6 1 2 3 
8	9 14 13 12 7 2 3 4 
8	5 10 14 13 8 3 4 0 
8	11 16 15 19 14 9 5 6 
8	12 17 16 15 10 5 6 7 
8	13 18 17 16 11 6 7 8 
8	14 19 18 17 12 7 8 9 
8	10 15 19 18 13 8 9 5 
8	16 21 20 24 19 14 10 11 
8	17 22 21 20 15 10 11 12 
8	18 23 22 21 16 11 12 13 
8	19 24 23 22 17 12 13 14 
8	15 20 24 23 18 13 14 10 
8	21 26 25 29 24 19 15 16 
8	22 27 26 25 20 15 16 17 
8	23 28 27 26 21 16 17 18 
8	24 29 28 27 22 17 18 19 
8	20 25 29 28 23 18 19 15 
8	26 1 0 4 29 24 20 21 
8	27 2 1 0 25 20 21 22 
8	28 3 2 1 26 21 22 23 
8	29 4 3 2 27 22 23 24 
8	25 0 4 3 28 23 24 20 
3	1 6 11 
4	2 7 0 6 
4	3 8 1 7 
4	4 9 2 8 
4	5 10 3 9 
3	16 4 10 
4	0 1 11 12 
4	1 2 12 13 
4	2 3 13 14 
4	3 4 14 15 
4	4 5 15 16 
5	12 17 6 0 22 
6	13 18 7 11 6 17 
6	14 19 8 12 7 18 
6	15 20 9 13 8 19 
6	16 21 10 14 9 20 
5	5 27 15 10 21 
4	11 12 22 23 
4	12 13 23 24 
4	13 14 24 25 
4	14 15 25 26 
4	15 16 26 27 
0 
0 
0 
0 
0 
0 
0 
0 

